58810	1100000	0.3	0.440732	7	Plague
58811	1100000	0.3	0.440368	7	Plague
58812	1100000	0.3	0.44014	7	Plague
58813	1100000	0.3	0.44019	7	Plague
58814	1100000	0.3	0.440113	7	Plague
58815	1100000	0.3	0.439576	7	Plague
58816	1100000	0.3	0.439595	7	Plague
58817	1100000	0.3	0.439574	7	Plague
58818	1100000	0.3	0.439881	7	Plague
58796	698195	0.3	0.303785	8	Plague
58797	466562	0.3	0.381241	8	Plague
58798	466562	0.3	0.381805	8	Plague
58799	349707	0.3	0.445662	8	Plague
58800	400000	0.3	0.445084	8	Plague
58801	436000	0.3	0.445265	8	Plague
58802	470000	0.3	0.444814	8	Plague
58803	554600	0.3	0.444489	8	Plague
58804	654428	0.3	0.444484	8	Plague
58805	713327	0.3	0.443494	8	Plague
58806	900000	0.3	0.443914	8	Plague
58807	1000000	0.3	0.444094	8	Plague
58808	1100000	0.3	0.443742	8	Plague
58809	1100000	0.3	0.443849	8	Plague
58810	1100000	0.3	0.443447	8	Plague
58811	1100000	0.3	0.443015	8	Plague
58812	1100000	0.3	0.443443	8	Plague
58813	1100000	0.3	0.443627	8	Plague
58814	1100000	0.3	0.443506	8	Plague
58815	1100000	0.3	0.443446	8	Plague
